Customer_ID,Age,Gender,Marital_Status,Number_of_Children,Education_Level,Annual_Income,Number_of_Accounts,Total_Credit_Line
9969056,53,Female,Married,1,High School,74048.0,3,124201.27734202766
5780948,39,Female,Married,3,No Education,47424.0,5,153359.53753466412
5569020,78,Male,Single,0,Bachelor's Degree,105248.0,1,20599.49676026494
6690149,77,Female,Single,0,High School,84032.0,1,12270.968782528684
9390151,67,Male,Married,2,High School,79872.0,4,178952.25115353457
7368136,53,Female,Married,1,Bachelor's Degree,94848.0,3,110940.17085976634
2247755,76,Female,Single,3,Master's Degree,125216.0,4,356187.07843026886
7735783,58,Female,Married,2,High School,76128.0,4,96138.51108808769
3114665,33,Female,Married,3,Bachelor's Degree,86528.0,5,289804.71435145126
8394247,44,Female,Married,4,Bachelor's Degree,91104.0,6,1055180.514772201
1334488,46,Female,Married,3,Bachelor's Degree,91936.0,5,416404.6554554639
2937117,55,Female,Married,2,High School,74880.0,4,154206.36426733455
7346677,78,Male,Married,2,High School,84448.0,4,173126.887720218
2151951,25,Female,Single,1,High School,62400.0,2,27917.36672398397
2406242,42,Male,Married,2,High School,69472.0,4,196145.2681163885
1272869,73,Female,Single,1,High School,82368.0,2,52026.543272450916
6184242,38,Female,Married,0,High School,67808.0,2,26539.735466796923
5746938,31,Male,Married,0,Bachelor's Degree,85696.0,2,40574.212114041155
9330657,60,Male,Married,1,High School,76960.0,3,67247.64653095172
3894300,36,Male,Married,0,Master's Degree,108576.0,2,50688.86221190599
8435347,29,Male,Married,0,High School,64064.0,2,23239.23411210608
8801889,55,Female,Married,1,High School,74880.0,3,69233.98745972746
3825863,30,Female,Single,1,Bachelor's Degree,85280.0,2,50565.11228638874
2556164,29,Female,Single,1,High School,64064.0,2,28086.287271975532
7521590,28,Male,Single,1,High School,63648.0,2,45221.326621240725
2851824,48,Male,Married,2,High School,71968.0,4,218826.84146986157
8001883,39,Female,Married,0,High School,68224.0,2,39886.80736680682
6748623,29,Male,Married,0,High School,64064.0,2,26241.696518387584
5368195,42,Female,Married,2,High School,69472.0,4,122768.25921979394
9559079,76,Male,Married,2,High School,83616.0,4,187662.00601596507
1590226,59,Male,Married,2,Bachelor's Degree,97344.0,4,209304.51519380783
2669698,55,Male,Single,2,High School,74880.0,3,98689.67976076002
3604101,69,Female,Single,2,High School,80704.0,3,130327.47514359423
9305318,20,Male,Single,1,High School,60320.0,2,29503.922160048875
2873948,49,Male,Married,4,High School,72384.0,6,841732.1450989872
9169597,79,Female,Married,3,Bachelor's Degree,105664.0,5,399723.40533939406
6009014,75,Female,Single,1,No Education,62400.0,2,26685.262244340898
8957372,52,Female,Single,1,High School,73632.0,2,28168.468095834432
8809686,76,Female,Single,2,Bachelor's Degree,104416.0,3,71026.1687105755
3313189,22,Female,Single,0,High School,61152.0,1,11684.984388636938
5111658,23,Male,Single,0,Master's Degree,103168.0,1,15906.019426315066
9782624,41,Male,Single,2,High School,69056.0,3,83884.80719391254
8119236,80,Male,Single,2,Ph.D.,147680.0,3,205341.85264784045
7521856,46,Female,Married,2,No Education,50336.0,4,132994.2815066627
9971970,49,Male,Married,1,High School,72384.0,3,126773.75244668766
4532648,72,Female,Married,1,High School,81952.0,3,104580.9887752007
9297879,46,Female,Married,1,Master's Degree,112736.0,3,59412.867036602336
2622540,28,Male,Single,1,Bachelor's Degree,84448.0,2,34973.25470326506
4998547,25,Male,Single,1,High School,62400.0,2,35815.53612450992
6457340,58,Male,Married,3,No Education,55328.0,5,316193.2132863485
5395468,46,Female,Married,2,Bachelor's Degree,91936.0,4,352230.27273891855
1003870,27,Male,Single,0,Bachelor's Degree,84032.0,1,14953.318708923836
6122268,36,Male,Married,2,Master's Degree,108576.0,4,289352.66895911423
7912626,59,Female,Married,2,Master's Degree,118144.0,4,207082.74051283696
3102312,23,Male,Single,0,High School,61568.0,1,9672.86006665331
2401852,69,Male,Single,4,High School,80704.0,5,290517.82039041433
7441470,46,Female,Married,1,Ph.D.,133536.0,3,79685.3890323837
6550249,67,Female,Single,2,High School,79872.0,3,77008.50295258185
2656356,43,Male,Married,3,Bachelor's Degree,90688.0,5,261603.3407639983
1533859,27,Male,Single,1,Bachelor's Degree,84032.0,2,30557.896902803986
9800369,22,Female,Married,0,High School,61152.0,2,28371.453239250695
3458538,77,Male,Married,2,High School,84032.0,4,298132.67747467186
4060693,23,Female,Single,0,Bachelor's Degree,82368.0,1,10947.011128462877
2245412,77,Male,Single,1,High School,84032.0,2,40841.78877394939
1145855,59,Female,Single,0,High School,76544.0,1,14886.388717046353
3358370,32,Male,Married,0,High School,65312.0,2,33536.35855106538
9103017,43,Female,Married,1,High School,69888.0,3,51563.508387654256
2568658,24,Female,Single,1,Master's Degree,103584.0,2,50788.972282538874
1851987,32,Female,Married,0,Bachelor's Degree,86112.0,2,44554.81331713693
6290154,70,Male,Married,2,Bachelor's Degree,101920.0,4,378072.2765484026
8208073,32,Male,Married,0,Bachelor's Degree,86112.0,2,37588.717803492764
3511309,78,Male,Married,2,Ph.D.,146848.0,4,326276.4618581448
2664220,68,Female,Married,2,High School,80288.0,4,149071.8050322816
5681771,63,Male,Married,4,No Education,57408.0,6,461682.6220532465
3844496,24,Female,Married,1,High School,61984.0,3,83289.0160426332
3510175,39,Male,Married,2,High School,68224.0,4,194667.09315866602
9618062,42,Male,Married,1,Master's Degree,111072.0,3,155370.04387140356
2720899,55,Female,Married,0,Master's Degree,116480.0,2,75523.65849260379
3946923,39,Male,Married,0,Master's Degree,109824.0,2,45031.64391238541
3991835,65,Female,Single,3,No Education,58240.0,4,165440.086223858
6937843,32,Male,Married,0,Ph.D.,127712.0,2,85781.7083434192
7299105,39,Female,Married,0,Master's Degree,109824.0,2,35444.28233110832
9057580,36,Male,Married,3,No Education,46176.0,5,104796.984583433
5633486,79,Male,Single,1,Bachelor's Degree,105664.0,2,57946.65508961944
9846193,36,Male,Married,1,High School,66976.0,3,88670.58508992485
1334065,64,Male,Single,4,High School,78624.0,5,337106.59701532475
2817532,51,Female,Single,3,No Education,52416.0,4,113679.3843150072
5217143,65,Female,Married,1,High School,79040.0,3,46385.62917958391
8102242,74,Female,Single,3,Bachelor's Degree,103584.0,4,285636.0011735065
4920137,59,Female,Married,1,No Education,55744.0,3,39501.169328167365
7044728,39,Female,Married,1,Bachelor's Degree,89024.0,3,82849.98886276677
5027951,49,Male,Married,1,Bachelor's Degree,93184.0,3,58203.68167630136
8034603,35,Female,Married,0,High School,66560.0,2,34016.35673356522
9803760,25,Female,Single,3,No Education,41600.0,4,84791.2238592504
4464634,26,Male,Single,2,High School,62816.0,3,47342.57765414825
8871591,57,Female,Married,2,High School,75712.0,4,224017.25750706616
7989572,43,Male,Married,1,High School,69888.0,3,74603.7767524216
4923426,39,Female,Married,1,No Education,47424.0,3,39597.0041178746
2936541,58,Female,Married,0,Bachelor's Degree,96928.0,2,40515.331959657036
3818819,38,Male,Married,3,Master's Degree,109408.0,5,230651.10280801763
7404340,22,Male,Single,0,No Education,40352.0,1,5968.2429984079645
9327024,31,Male,Married,2,Bachelor's Degree,85696.0,4,168439.08405029224
6640379,77,Female,Single,1,Bachelor's Degree,104832.0,2,49847.863129460355
9161716,49,Male,Married,0,High School,72384.0,2,29418.65211389492
3888007,63,Female,Single,2,Master's Degree,119808.0,3,147462.585644028
6911640,67,Male,Married,1,High School,79872.0,3,56211.966025289395
1883146,45,Male,Single,3,Bachelor's Degree,91520.0,4,208482.3320606188
5916532,56,Male,Married,0,High School,75296.0,2,25978.52751957495
1667906,75,Male,Married,2,High School,83200.0,4,170032.0498481014
9986231,21,Male,Married,0,High School,60736.0,2,39957.40272081778
9073731,56,Female,Married,1,Bachelor's Degree,96096.0,3,81278.80175557258
1202610,61,Male,Married,3,High School,77376.0,5,444643.02745148924
6977387,58,Male,Married,1,No Education,55328.0,3,58189.61102536273
7764088,54,Male,Married,1,Master's Degree,116064.0,3,125452.29626777564
3172263,67,Female,Single,1,High School,79872.0,2,42019.44544655133
4296722,60,Female,Married,1,High School,76960.0,3,63490.696798019286
9570769,37,Female,Single,2,Bachelor's Degree,88192.0,3,81705.70974407459
7082023,59,Male,Married,1,High School,76544.0,3,78146.83627424939
2213277,21,Female,Single,0,Master's Degree,102336.0,1,13115.011001580211
8435687,31,Female,Married,1,High School,64896.0,3,112392.46556632365
4768484,75,Female,Married,3,Bachelor's Degree,104000.0,5,461664.8933085903
9786889,54,Female,Single,3,Bachelor's Degree,95264.0,4,196554.7487869257
6066857,71,Female,Single,0,High School,81536.0,1,13328.369423253127
5768885,80,Male,Single,2,High School,85280.0,3,109271.04138877607
4710440,79,Female,Single,3,High School,84864.0,4,415420.9003118615
6127526,70,Female,Single,3,Bachelor's Degree,101920.0,4,320649.8718248401
3312128,30,Female,Single,2,Ph.D.,126880.0,3,102208.07327283587
1417537,46,Male,Married,0,Bachelor's Degree,91936.0,2,35637.38551102523
9813399,63,Male,Married,1,High School,78208.0,3,87574.54597550261
2459222,79,Female,Single,4,Bachelor's Degree,105664.0,5,391107.7868283357
1797273,66,Female,Married,3,No Education,58656.0,5,375444.8647453248
1658205,64,Female,Single,3,Bachelor's Degree,99424.0,4,197977.49190639224
1949237,52,Female,Married,0,High School,73632.0,2,38137.79445164795
8281056,56,Female,Married,2,High School,75296.0,4,188489.64967789978
9967334,46,Male,Single,2,High School,71136.0,3,78105.49783698376
2047087,65,Female,Single,3,High School,79040.0,4,158807.00547736595
1439343,72,Female,Married,2,Bachelor's Degree,102752.0,4,152937.29787717818
2913433,73,Male,Single,1,Bachelor's Degree,103168.0,2,30181.757926373884
2261906,55,Male,Married,3,No Education,54080.0,5,316514.5883411559
6653983,60,Female,Married,2,High School,76960.0,4,215642.71251171816
9282595,29,Female,Single,0,High School,64064.0,1,11377.455156984419
8256368,55,Male,Single,4,High School,74880.0,5,195297.87468429294
6679808,27,Male,Single,2,High School,63232.0,3,39231.04697452674
6146118,55,Male,Married,3,High School,74880.0,5,220914.94538327964
9023253,65,Female,Single,3,High School,79040.0,4,177190.24330185069
8277291,37,Male,Single,2,Ph.D.,129792.0,3,102497.96838522208
3887410,68,Female,Single,2,Bachelor's Degree,101088.0,3,136492.93192928476
4942318,31,Male,Married,0,High School,64896.0,2,28389.509321149097
9881788,21,Male,Married,1,Master's Degree,102336.0,3,107028.29518163434
1452107,36,Female,Married,0,High School,66976.0,2,31983.3511818186
2832886,70,Male,Married,4,Master's Degree,122720.0,6,1501298.1092046204
4702330,32,Male,Married,1,Bachelor's Degree,86112.0,3,164587.83123825697
7279932,55,Male,Married,0,Master's Degree,116480.0,2,48396.7628673688
6185978,67,Male,Married,3,High School,79872.0,5,320455.4628621479
1632124,75,Female,Married,1,Bachelor's Degree,104000.0,3,129713.12312691988
5248319,45,Female,Married,1,Master's Degree,112320.0,3,168816.9851520507
7263893,51,Female,Married,2,Bachelor's Degree,94016.0,4,205236.91566881258
9950761,79,Female,Single,2,High School,84864.0,3,71927.86844691893
5817679,47,Male,Married,3,Bachelor's Degree,92352.0,5,284232.04084794945
1872347,49,Male,Married,3,Bachelor's Degree,93184.0,5,574101.4536665471
6954238,20,Female,Single,2,High School,60320.0,3,40075.53349774006
4822436,47,Male,Married,1,High School,71552.0,3,71425.0986863311
4939889,78,Male,Single,3,Bachelor's Degree,105248.0,4,135481.55181108348
3859720,62,Female,Married,1,Bachelor's Degree,98592.0,3,143650.621973023
4298230,59,Male,Single,1,No Education,55744.0,2,31530.440180383215
2664213,66,Female,Married,1,High School,79456.0,3,58364.274050668995
5445998,61,Male,Married,3,High School,77376.0,5,370147.98316925514
4038487,35,Female,Single,0,High School,66560.0,1,8847.545303095741
3980075,20,Male,Single,0,High School,60320.0,1,6672.220130604098
5400560,60,Male,Single,2,High School,76960.0,3,54061.69789045261
5361224,65,Female,Single,0,High School,79040.0,1,10495.491896031057
5433688,80,Female,Married,3,High School,85280.0,5,489975.3598411931
2951561,20,Female,Single,1,No Education,39520.0,2,19179.40167107671
5547462,70,Male,Married,3,Bachelor's Degree,101920.0,5,777652.5896995412
2693936,33,Male,Married,0,No Education,44928.0,2,30149.636167282908
8988025,56,Female,Married,3,Bachelor's Degree,96096.0,5,327885.8218457212
9009736,45,Male,Single,2,Bachelor's Degree,91520.0,3,161505.5017607614
6993662,39,Female,Married,0,High School,68224.0,2,27849.633838464968
5315160,45,Male,Married,1,Ph.D.,133120.0,3,178048.5485191319
3462831,48,Female,Married,1,High School,71968.0,3,46806.250133192414
8098390,42,Female,Married,3,Bachelor's Degree,90272.0,5,321878.95057290123
2394870,70,Male,Single,0,High School,81120.0,1,10084.520593436988
1345219,55,Male,Single,3,High School,74880.0,4,132596.6457367143
6407737,57,Female,Married,3,High School,75712.0,5,291745.50927429396
2218425,36,Female,Single,0,No Education,46176.0,1,5854.745352177373
2852468,23,Male,Married,1,High School,61568.0,3,47902.06937300774
3599259,57,Female,Married,1,High School,75712.0,3,42121.1581776413
4106900,25,Male,Single,2,High School,62400.0,3,62640.69140598643
2778720,40,Male,Married,3,High School,68640.0,5,293096.66881093965
9443843,53,Male,Married,1,Ph.D.,136448.0,3,106592.65809562293
1965830,39,Male,Married,2,Master's Degree,109824.0,4,253847.76319840754
1332800,48,Male,Single,2,No Education,51168.0,3,61690.468190926236
6266089,68,Female,Married,4,No Education,59488.0,6,300940.7048170565
7087092,33,Male,Married,2,High School,65728.0,4,138030.21582311744
7008110,63,Female,Single,3,Ph.D.,140608.0,4,142880.44933223215
1503258,63,Male,Married,1,Bachelor's Degree,99008.0,3,70613.8950684627
3161059,77,Female,Married,1,No Education,63232.0,3,95539.39261690497
1682636,37,Female,Married,0,Bachelor's Degree,88192.0,2,37149.71387936846
7645443,53,Male,Married,3,High School,74048.0,5,523030.0189904005
9514082,72,Female,Married,3,High School,81952.0,5,628757.1389504814
3742398,52,Female,Single,1,High School,73632.0,2,50172.72630107688
9497240,78,Male,Single,1,Master's Degree,126048.0,2,86376.04176470151
4659116,78,Female,Married,2,No Education,63648.0,4,163073.51439689723
1613913,73,Female,Married,2,High School,82368.0,4,181675.95634893325
5324708,49,Male,Married,1,Master's Degree,113984.0,3,88739.7350266151
2268149,62,Male,Single,3,Bachelor's Degree,98592.0,4,299165.9722249264
1840528,74,Female,Married,3,Bachelor's Degree,103584.0,5,247936.3817258532
2368531,39,Male,Married,0,High School,68224.0,2,25417.707161173294
3536303,78,Female,Married,2,High School,84448.0,4,208042.48437249532
8364752,39,Female,Married,0,High School,68224.0,2,25832.85709652025
4563607,50,Female,Married,2,Master's Degree,114400.0,4,202691.9855542789
5552234,25,Female,Single,0,High School,62400.0,1,8112.776973567539
2548231,80,Male,Married,1,High School,85280.0,3,68104.99455450056
5004541,66,Female,Married,3,No Education,58656.0,5,342739.3990443351
8877359,36,Female,Married,3,Master's Degree,108576.0,5,318057.15989570937
2058557,33,Female,Married,1,High School,65728.0,3,50718.24695036034
4789474,31,Female,Single,1,Bachelor's Degree,85696.0,2,27932.28003066034
6784421,71,Female,Married,2,High School,81536.0,4,147853.32416552166
2344940,54,Male,Married,1,High School,74464.0,3,100938.5740497939
2496154,26,Male,Single,0,Bachelor's Degree,83616.0,1,13923.048494233492
6341706,46,Male,Married,2,No Education,50336.0,4,148900.16466805545
1681194,60,Female,Single,3,Bachelor's Degree,97760.0,4,254380.5315565395
8784741,79,Male,Married,1,High School,84864.0,3,91587.55998320322
6327308,29,Male,Single,1,High School,64064.0,2,49057.62547187953
5662700,57,Female,Married,0,High School,75712.0,2,51357.36130893214
5706292,30,Female,Married,0,High School,64480.0,2,37345.34894143746
4755326,52,Female,Married,0,Bachelor's Degree,94432.0,2,46371.81479567646
9461252,51,Female,Married,1,High School,73216.0,3,66264.7306673312
2431327,20,Male,Single,0,High School,60320.0,1,8130.184648832883
9324326,20,Female,Single,2,High School,60320.0,3,124874.64864176404
1059361,42,Male,Married,2,Bachelor's Degree,90272.0,4,219935.0721330361
1111575,30,Female,Single,0,High School,64480.0,1,10758.654196669657
6235890,63,Female,Single,3,Bachelor's Degree,99008.0,4,414865.0075947412
5662263,67,Male,Single,2,Bachelor's Degree,100672.0,3,111414.00861960661
8189205,26,Male,Single,3,High School,62816.0,4,111144.76981413482
5499082,53,Female,Single,1,Master's Degree,115648.0,2,55654.99950410463
5218262,44,Male,Married,1,Bachelor's Degree,91104.0,3,55044.672318079814
1155434,32,Female,Married,1,High School,65312.0,3,100491.62447047682
